QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,DEALSIZE,TERRITORY,SALES
46,87.81,4,1,1,1,2004,2,107,2,2,4039.26
48,92.09,2,1,1,2,2004,2,107,2,1,4420.32
27,86.73,9,1,2,4,2004,2,107,1,2,2341.71
43,100,6,1,3,7,2004,2,107,2,1,5110.98
48,100,6,1,3,8,2004,2,107,2,2,6168
41,100,12,1,3,9,2004,2,107,2,3,4873.26
22,96.37,2,1,4,10,2003,2,107,1,2,2120.14
46,92.09,7,1,4,10,2004,2,107,2,2,4236.14
21,89.95,4,1,4,11,2004,2,107,1,1,1888.95
31,37.18,13,1,4,11,2004,2,107,1,2,1152.58
26,95.88,6,1,4,11,2004,2,107,1,1,2492.88
20,99.58,4,1,1,1,2005,2,107,1,1,1991.6
34,100,11,1,1,2,2005,2,107,2,2,3953.18
43,86.73,9,6,2,4,2005,2,107,2,1,3729.39
26,100,12,2,2,5,2005,2,107,1,3,2617.16
50,79.67,1,1,1,2,2003,3,83,2,2,3983.5
35,90.57,10,1,2,4,2003,3,83,2,2,3169.95
50,77.99,1,1,2,6,2003,3,83,2,2,3899.5
23,80.51,14,1,3,8,2003,3,83,1,1,1851.73
37,67.93,12,1,4,10,2003,3,83,1,2,2513.41
29,83.86,8,4,4,10,2003,3,83,1,2,2431.94
21,72.12,11,1,4,11,2003,3,83,1,2,1514.52
36,85.54,8,1,4,11,2003,3,83,2,2,3079.44
22,86.38,5,1,4,11,2003,3,83,1,2,1900.36
22,89.73,7,1,1,1,2004,3,83,1,1,1974.06
46,80.51,11,1,1,2,2004,3,83,2,1,3703.46
23,76.31,2,4,2,5,2004,3,83,1,1,1755.13
49,87.21,16,4,2,6,2004,3,83,2,2,4273.29
48,83.02,3,1,3,7,2004,3,83,2,2,3984.96
33,72.96,5,1,3,8,2004,3,83,1,1,2407.68
22,77.15,14,1,3,9,2004,3,83,1,2,1697.3
22,91.41,8,1,4,10,2004,3,83,1,1,2011.02
25,92.25,16,1,4,11,2004,3,83,1,2,2306.25
20,92.25,2,1,4,11,2004,3,83,1,2,1845
42,59.36,16,1,4,11,2004,3,83,1,4,2493.12
25,60.34,10,1,4,12,2004,3,83,1,2,1508.5
23,100,10,1,1,1,2005,3,83,1,2,2394.3
37,85.54,2,1,1,2,2005,3,83,2,1,3164.98
37,90.57,8,1,1,3,2005,3,83,2,1,3351.09
42,72.96,8,1,2,4,2005,3,83,2,1,3064.32
51,76.31,2,6,2,5,2005,3,83,2,1,3891.81
40,100,1,1,1,3,2003,2,140,2,4,5448.8
43,100,5,1,2,5,2003,2,140,2,2,5494.97
47,100,2,1,3,7,2003,2,140,2,1,6336.07
23,100,2,1,3,9,2003,2,140,1,1,2906.97
35,100,3,1,4,10,2003,2,140,2,1,4767.7
34,100,1,1,4,11,2003,2,140,2,2,3819.56
25,100,9,1,4,11,2003,2,140,2,2,3861.75
45,100,14,1,4,11,2003,2,140,2,1,6319.35
47,100,3,1,4,12,2003,2,140,2,2,6996.42
49,100,13,1,1,1,2004,2,140,2,2,6949.67
40,100,4,1,1,2,2004,2,140,2,2,4550
29,100,3,1,2,4,2004,2,140,2,2,4479.63
39,100,8,4,2,6,2004,2,140,2,2,5148
24,100,9,1,3,7,2004,2,140,1,2,2932.08
25,100,9,1,3,8,2004,2,140,2,1,3159.75
36,100,7,1,3,8,2004,2,140,2,2,4297.32
50,100,11,1,4,10,2003,2,140,3,2,7723.5
45,100,5,1,4,10,2004,2,140,2,2,5497.65
26,100,13,1,4,11,2004,2,140,2,1,4052.88
21,100,1,1,4,11,2004,2,140,2,1,3135.93
42,100,6,1,4,11,2004,2,140,2,3,5013.54
32,100,8,1,4,12,2004,2,140,2,2,5302.72
31,94.58,1,1,1,1,2005,2,140,1,2,2931.98
33,53.27,3,1,1,2,2005,2,140,1,2,1757.91
45,100,8,1,1,3,2005,2,140,2,1,6763.05
76,100,3,1,2,4,2005,2,140,3,2,11739.7
70,100,8,1,2,5,2005,2,140,3,2,9240
50,64.83,11,1,1,2,2003,5,68,2,2,3241.5
28,70.29,2,1,2,4,2003,5,68,1,2,1968.12
50,81.89,3,1,2,6,2003,5,68,2,1,4094.5
28,66.19,6,1,3,8,2003,5,68,1,1,1853.32
44,77.11,4,1,4,10,2003,5,68,2,2,3392.84
27,73.02,18,1,4,10,2003,5,68,1,1,1971.54
30,72.33,3,1,4,11,2003,5,68,1,2,2169.9
43,66.19,3,1,4,11,2003,5,68,1,4,2846.17
29,69.6,16,1,1,1,2004,5,68,1,4,2018.4
48,56.64,3,1,1,2,2004,5,68,1,1,2718.72
33,60.05,12,1,2,4,2004,5,68,1,1,1981.65
40,75.06,13,1,2,5,2004,5,68,2,1,3002.4
48,61.42,8,4,2,6,2004,5,68,1,2,2948.16
41,81.89,18,1,3,7,2004,5,68,2,2,3357.49
21,55.96,10,1,3,8,2004,5,68,1,2,1175.16
32,71.65,6,1,3,9,2004,5,68,1,2,2292.8
43,76.43,16,1,4,10,2004,5,68,2,1,3286.49
30,77.79,8,1,4,11,2004,5,68,1,2,2333.7
35,76.43,3,1,4,11,2004,5,68,1,2,2675.05
45,96.92,11,1,4,11,2004,5,68,2,4,4361.4
34,59.37,3,1,4,12,2004,5,68,1,2,2018.58
26,100,7,1,4,12,2004,5,68,2,3,3710.98
39,73,13,1,1,1,2005,5,68,1,2,2847
41,73.32,12,5,1,3,2005,5,68,2,2,3006.12
41,68.24,2,1,1,3,2005,5,68,1,2,2797.84
64,60.05,12,6,2,4,2005,5,68,2,1,3843.2
18,75.06,13,1,2,5,2005,5,68,1,2,1351.08
49,34.47,1,1,1,1,2003,3,41,1,1,1689.03
48,34.47,5,1,1,3,2003,3,41,1,2,1654.56
46,33.23,4,1,2,5,2003,3,41,1,1,1528.58
26,38.98,9,1,3,9,2003,3,41,1,1,1013.48
37,38.98,7,1,4,10,2003,3,41,1,1,1442.26
35,33.23,11,1,4,11,2003,3,41,1,2,1163.05
23,42.26,8,1,4,11,2003,3,41,1,1,971.98
22,41.03,12,1,4,11,2003,3,41,1,3,902.66
39,33.23,2,1,4,12,2003,3,41,1,1,1295.97
44,34.88,5,1,1,1,2004,3,41,1,2,1534.72
27,43.9,8,1,1,3,2004,3,41,1,2,1185.3
46,36.93,1,1,2,4,2004,3,41,1,1,1698.78
33,41.85,14,1,3,8,2004,3,41,1,2,1381.05
33,40.62,3,1,3,9,2004,3,41,1,3,1340.46
24,40.21,1,1,4,10,2004,3,41,1,2,965.04
31,35.29,15,1,4,10,2004,3,41,1,1,1093.99
41,77.24,14,1,4,11,2004,3,41,2,2,3166.84
22,97.44,4,1,4,11,2004,3,41,1,1,2143.68
46,37.34,3,1,1,1,2005,3,41,1,1,1717.64
43,95.03,12,1,1,2,2005,3,41,2,2,4086.29
15,36.93,1,1,2,4,2005,3,41,1,4,553.95
15,43.49,3,2,2,5,2005,3,41,1,3,652.35
26,100,5,1,1,1,2003,2,118,1,2,2921.62
44,100,1,1,2,4,2003,2,118,2,1,5568.64
20,96.99,7,1,2,6,2003,2,118,1,1,1939.8
40,94.62,1,1,3,8,2003,2,118,2,2,3784.8
23,100,3,1,3,9,2003,2,118,1,3,2802.09
24,99.36,8,1,4,10,2003,2,118,1,4,2384.64
29,100,7,1,4,11,2003,2,118,1,2,2915.66
49,100,2,1,4,11,2003,2,118,2,2,5795.72
34,100,2,1,4,11,2003,2,118,2,1,3699.88
28,100,3,1,4,12,2003,2,118,1,1,2980.6
37,100,7,1,1,2,2004,2,118,2,2,5032.74
45,100,5,1,1,3,2004,2,118,2,2,4737.15
46,100,1,1,2,5,2004,2,118,2,2,6311.2
22,100,1,1,3,7,2004,2,118,2,1,3070.54
39,100,10,1,3,8,2004,2,118,2,1,4797.39
27,100,4,1,3,9,2004,2,118,2,1,3832.38
36,100,1,1,4,10,2004,2,118,2,1,4641.48
38,100,10,1,4,10,2004,2,118,2,2,4000.26
44,100,5,1,4,11,2004,2,118,2,2,5325.76
31,100,5,1,4,11,2004,2,118,2,2,4618.69
23,100,2,1,4,12,2004,2,118,2,1,3182.97
22,100,7,1,4,12,2004,2,118,1,2,2603.04
28,50.32,9,1,1,1,2005,2,118,1,1,1408.96
21,93.91,4,1,1,2,2005,2,118,1,2,1972.11
37,100,7,1,1,3,2005,2,118,2,2,5207.75
31,100,1,1,2,5,2005,2,118,2,2,4253.2
25,100,15,1,1,1,2003,3,97,1,2,2873
26,86.68,3,1,1,3,2003,3,97,1,1,2253.68
34,100,15,1,2,5,2003,3,97,2,2,3576.12
29,100,4,1,3,7,2003,3,97,2,3,3276.13
20,90.57,1,1,3,9,2003,3,97,1,1,1811.4
42,91.55,5,1,4,10,2003,3,97,2,1,3845.1
22,100,3,1,4,11,2003,3,97,1,2,2571.14
47,100,12,1,4,11,2003,3,97,2,1,5035.11
20,100,4,1,4,11,2003,3,97,1,3,2279
33,97.39,10,1,4,12,2003,3,97,2,1,3213.87
39,90.57,7,1,1,1,2004,3,97,2,1,3532.23
33,100,6,1,1,3,2004,3,97,2,1,3406.59
40,86.68,4,1,2,4,2004,3,97,2,2,3467.2
46,78.89,4,1,2,6,2004,3,97,2,1,3628.94
48,97.39,2,1,3,7,2004,3,97,2,2,4674.72
21,78.89,6,1,3,8,2004,3,97,1,2,1656.69
45,100,1,1,3,9,2004,3,97,2,1,5171.4
33,100,10,1,4,10,2004,3,97,2,2,3342.57
44,100,7,1,4,10,2004,3,97,2,1,4884.88
33,100,3,1,4,11,2004,3,97,2,1,6267.69
39,100,1,1,4,11,2004,3,97,2,1,4424.16
39,50.31,2,1,4,11,2004,3,97,1,2,1962.09
41,100,6,1,4,12,2004,3,97,2,2,6847
40,86.92,3,1,1,1,2005,3,97,2,1,3476.8
33,100,4,1,1,2,2005,3,97,2,1,4592.61
28,78.89,4,2,2,5,2005,3,97,1,2,2208.92
26,63.76,3,1,1,2,2003,5,72,1,2,1657.76
29,85.49,9,1,2,4,2003,5,72,1,3,2479.21
46,77.52,4,1,2,6,2003,5,72,2,2,3565.92
33,84.77,15,1,3,8,2003,5,72,1,1,2797.41
48,78.25,10,1,4,10,2003,5,72,2,1,3756
40,71,8,1,1,1,2004,5,72,1,4,2840
23,74.62,10,1,1,2,2004,5,72,1,3,1716.26
40,81.14,4,1,2,4,2004,5,72,2,1,3245.6
37,74.62,5,1,2,5,2004,5,72,1,1,2760.94
24,75.35,11,1,2,6,2004,5,72,1,1,1808.4
27,62.31,10,1,3,7,2004,5,72,1,2,1682.37
21,71,2,1,3,8,2004,5,72,1,2,1491
23,72.45,5,1,3,9,2004,5,72,1,2,1666.35
44,83.32,8,1,4,10,2004,5,72,2,1,3666.08
35,83.32,1,1,4,11,2004,5,72,1,1,2916.2
43,60.86,4,1,4,11,2004,5,72,1,2,2616.98
40,84.77,1,1,4,11,2004,5,72,2,2,3390.8
35,89.9,3,1,4,12,2004,5,72,2,1,3146.5
25,62.46,1,1,4,12,2004,5,72,1,3,1561.5
43,100,2,1,1,2,2005,5,72,3,2,10039.6
50,63.34,8,5,1,3,2005,5,72,2,2,3167
45,78.25,14,1,1,3,2005,5,72,2,2,3521.25
52,81.14,4,6,2,4,2005,5,72,2,1,4219.28
48,74.62,5,1,2,5,2005,5,72,2,2,3581.76
31,68.71,10,1,1,3,2003,2,80,1,4,2130.01
29,71.14,14,1,2,5,2003,2,80,1,2,2063.06
23,87.31,11,1,3,7,2003,2,80,1,1,2008.13
31,64.67,11,1,3,9,2003,2,80,1,1,2004.77
23,67.1,6,1,4,10,2003,2,80,1,1,1543.3
24,94.58,6,1,4,11,2003,2,80,1,3,2269.92
28,71.14,1,1,4,11,2003,2,80,1,2,1991.92
44,66.29,7,1,4,11,2003,2,80,1,2,2916.76
22,92.16,6,1,1,1,2004,2,80,1,2,2027.52
46,70.33,13,1,1,2,2004,2,80,2,2,3235.18
22,93.77,7,1,2,4,2004,2,80,1,2,2062.94
38,87.31,3,1,2,5,2004,2,80,2,2,3317.78
47,83.27,1,1,2,6,2004,2,80,2,1,3913.69
48,75.18,7,1,3,8,2004,2,80,2,1,3608.64
40,88.12,16,1,3,8,2004,2,80,2,2,3524.8
32,80.84,1,1,3,9,2004,2,80,1,2,2586.88
49,97.01,14,1,4,10,2004,2,80,2,2,4753.49
43,85.69,2,1,4,11,2004,2,80,2,1,3684.67
41,100,2,1,4,11,2004,2,80,2,1,5715.4
30,100,1,1,4,11,2004,2,80,2,2,3098.7
28,95.39,9,1,4,12,2004,2,80,1,2,2670.92
43,100,9,1,1,1,2005,2,80,2,2,5154.41
41,100,2,1,1,2,2005,2,80,2,2,4894.17
30,82.42,10,1,1,3,2005,2,80,1,1,2472.6
31,100,3,1,1,1,2003,6,96,2,2,3224.31
32,100,7,1,2,4,2003,6,96,2,2,3667.52
43,96.31,3,1,2,5,2003,6,96,2,2,4141.33
26,100,3,1,3,7,2003,6,96,1,1,2829.58
27,100,10,1,3,9,2003,6,96,2,2,3068.55
24,100,1,5,4,10,2003,6,96,1,2,2634.96
22,100,8,1,4,11,2003,6,96,1,2,2436.72
46,100,13,1,4,11,2003,6,96,2,2,4607.36
37,97.27,3,1,4,11,2003,6,96,2,2,3598.99
49,80.9,14,1,4,12,2003,6,96,2,1,3964.1
21,100,3,1,1,2,2004,6,96,1,3,2244.9
25,100,8,1,1,3,2004,6,96,1,1,2793
37,100,1,1,2,5,2004,6,96,2,1,4133.64
45,86.68,11,1,2,6,2004,6,96,2,3,3900.6
32,85.72,1,1,3,7,2004,6,96,1,3,2743.04
29,82.83,8,1,3,8,2004,6,96,1,1,2402.07
26,83.79,3,1,3,9,2004,6,96,1,2,2178.54
28,100,12,1,4,10,2004,6,96,2,1,3155.04
27,87.64,6,1,4,10,2004,6,96,1,1,2366.28
20,98.18,11,1,4,11,2004,6,96,1,1,1963.6
44,100,1,1,4,11,2004,6,96,2,1,4746.28
42,100,3,1,4,11,2004,6,96,2,2,6386.94
41,100,1,1,4,12,2004,6,96,2,2,4428
26,100,1,1,1,1,2005,6,96,2,1,4044.04
26,100,6,1,1,2,2005,6,96,1,1,2708.42
26,100,1,1,2,5,2005,6,96,1,1,2904.72
41,86.68,11,2,2,5,2005,6,96,2,2,3553.88
20,92.9,8,1,1,2,2003,1,99,1,1,1858
22,100,6,1,2,4,2003,1,99,1,3,2461.36
23,100,1,1,2,6,2003,1,99,1,2,2642.01
33,93.9,12,1,3,8,2003,1,99,2,1,3098.7
28,100,7,1,4,10,2003,1,99,2,1,3244.36
44,98.89,7,1,4,11,2003,1,99,2,2,4351.16
46,79.91,5,1,1,1,2004,1,99,2,4,3675.86
21,100,7,1,1,2,2004,1,99,1,3,2475.27
41,100,1,1,2,4,2004,1,99,2,1,4177.49
31,100,2,1,2,5,2004,1,99,2,1,3282.28
31,79.91,8,1,2,6,2004,1,99,1,1,2477.21
23,81.91,7,1,3,7,2004,1,99,1,2,1883.93
37,98.89,12,1,3,8,2004,1,99,2,1,3658.93
26,100,2,1,3,9,2004,1,99,1,2,2856.88
24,79.91,5,1,4,10,2004,1,99,1,1,1917.84
47,100,7,1,4,11,2004,1,99,2,1,5305.36
45,63.91,11,1,4,11,2004,1,99,1,1,2875.95
55,100,2,1,4,11,2004,1,99,2,2,6482.85
46,81.17,5,1,4,12,2004,1,99,2,1,3733.82
50,100,2,1,1,1,2005,1,99,2,2,6576.5
37,100,3,1,1,2,2005,1,99,2,2,6353.27
44,94.9,1,1,1,3,2005,1,99,2,4,4175.6
49,100,1,6,2,4,2005,1,99,2,1,4992.61
45,100,2,1,2,5,2005,1,99,2,2,4764.6
27,43.45,13,1,1,3,2003,1,40,1,4,1173.15
31,44.66,17,1,2,5,2003,1,40,1,2,1384.46
33,40.23,14,1,3,7,2003,1,40,1,1,1327.59
31,35.8,1,1,3,8,2003,1,40,1,1,1109.8
35,35.4,9,1,4,10,2003,1,40,1,1,1239
26,39.83,9,1,4,11,2003,1,40,1,3,1035.58
34,45.46,4,1,4,11,2003,1,40,1,2,1545.64
46,32.99,1,1,4,11,2003,1,40,1,2,1517.54
41,42.24,9,1,1,1,2004,1,40,1,2,1731.84
43,39.43,2,1,1,2,2004,1,40,1,2,1695.49
26,40.23,2,1,2,4,2004,1,40,1,1,1045.98
36,48.28,6,1,2,5,2004,1,40,1,2,1738.08
20,32.59,4,1,2,6,2004,1,40,1,1,651.8
27,36.61,10,1,3,8,2004,1,40,1,1,988.47
37,41.03,1,1,3,8,2004,1,40,1,1,1518.11
24,42.24,4,1,3,9,2004,1,40,1,2,1013.76
36,43.05,17,1,4,10,2004,1,40,1,2,1549.8
29,38.22,5,1,4,11,2004,1,40,1,1,1108.38
28,100,3,1,4,11,2004,1,40,2,1,4102.56
29,100,5,1,4,11,2004,1,40,2,2,3713.16
38,39.83,10,1,4,12,2004,1,40,1,2,1513.54
48,48.28,1,1,1,1,2005,1,40,1,2,2317.44
40,82.46,1,1,1,2,2005,1,40,2,2,3298.4
41,44.56,11,1,1,3,2005,1,40,1,1,1826.96
30,40.23,2,1,2,4,2005,1,40,1,2,1206.9
35,47.62,11,1,1,1,2003,6,54,1,2,1666.7
28,55.73,2,1,2,4,2003,6,54,1,2,1560.44
45,51.95,13,1,2,6,2003,6,54,1,1,2337.75
24,45.99,7,1,3,8,2003,6,54,1,2,1103.76
41,63.85,5,1,3,9,2003,6,54,1,2,2617.85
48,45.99,14,1,4,10,2003,6,54,1,4,2207.52
50,63.31,3,1,4,11,2003,6,54,2,2,3165.5
33,62.77,8,1,4,11,2003,6,54,1,2,2071.41
32,43.29,8,1,4,11,2003,6,54,1,1,1385.28
27,60.06,9,1,4,12,2003,6,54,1,1,1621.62
35,55.19,4,1,1,2,2004,6,54,1,1,1931.65
23,54.11,3,1,1,3,2004,6,54,1,1,1244.53
35,48.7,7,1,2,5,2004,6,54,1,2,1704.5
40,43.83,6,1,2,6,2004,6,54,1,3,1753.2
35,47.62,7,1,3,7,2004,6,54,1,1,1666.7
31,55.19,3,1,3,8,2004,6,54,1,1,1710.89
50,46.53,10,1,3,9,2004,6,54,1,1,2326.5
40,57.9,7,1,4,10,2004,6,54,1,1,2316
38,45.45,1,1,4,10,2004,6,54,1,1,1727.1
38,100,3,1,4,11,2004,6,54,3,2,8844.12
40,60.6,3,1,4,11,2004,6,54,1,1,2424
33,46.53,1,1,4,12,2004,6,54,1,1,1535.49
36,100,3,1,4,12,2004,6,54,2,2,6358.68
20,66.47,2,1,1,1,2005,6,54,1,1,1329.4
32,53.18,5,1,1,2,2005,6,54,1,2,1701.76
36,62.77,3,1,1,3,2005,6,54,1,2,2259.72
19,48.7,7,1,2,5,2005,6,54,1,2,925.3
11,43.83,6,2,2,5,2005,6,54,1,2,482.13
49,65.87,4,1,1,1,2003,7,62,2,2,3227.63
27,63.38,1,1,2,4,2003,7,62,1,2,1711.26
29,70.84,6,1,2,6,2003,7,62,1,1,2054.36
42,74.57,16,1,3,8,2003,7,62,2,1,3131.94
33,50.95,2,1,3,9,2003,7,62,1,3,1681.35
44,53.44,7,1,4,10,2003,7,62,1,4,2351.36
22,64,6,1,4,11,2003,7,62,1,2,1408
48,50.95,1,1,4,11,2003,7,62,1,2,2445.6
33,54.68,1,1,4,11,2003,7,62,1,1,1804.44
45,56.55,2,1,4,12,2003,7,62,1,1,2544.75
20,52.82,6,1,1,2,2004,7,62,1,2,1056.4
46,60.9,4,1,1,3,2004,7,62,1,2,2801.4
40,49.71,6,1,2,5,2004,7,62,1,2,1988.4
45,64.63,6,1,3,7,2004,7,62,1,1,2908.35
36,59.65,9,1,3,8,2004,7,62,1,1,2147.4
31,67.73,3,1,3,9,2004,7,62,1,1,2099.63
46,50.33,17,1,4,10,2004,7,62,1,2,2315.18
35,66.49,9,1,4,10,2004,7,62,1,2,2327.15
28,100,2,1,4,11,2004,7,62,2,2,5377.4
31,84.71,9,1,4,11,2004,7,62,1,2,2626.01
27,100,14,1,4,12,2004,7,62,2,2,4406.4
22,100,1,1,4,12,2004,7,62,2,2,4301.22
30,99.55,11,1,1,1,2005,7,62,1,1,2986.5
44,36.07,8,1,1,2,2005,7,62,1,2,1587.08
30,60.28,4,1,1,3,2005,7,62,1,2,1808.4
24,49.71,6,1,2,5,2005,7,62,1,1,1193.04
45,75.63,7,1,1,1,2003,6,64,2,2,3403.35
23,68.52,1,1,1,3,2003,6,64,1,1,1575.96
26,62.7,7,1,2,5,2003,6,64,1,2,1630.2
28,60.76,7,1,3,7,2003,6,64,1,1,1701.28
49,58.18,4,1,3,9,2003,6,64,1,4,2850.82
49,54.94,5,5,4,10,2003,6,64,1,2,2692.06
29,74.98,12,1,4,11,2003,6,64,1,2,2174.42
49,64.64,4,1,4,11,2003,6,64,2,1,3167.36
39,54.94,7,1,4,11,2003,6,64,1,2,2142.66
36,58.82,2,1,4,12,2003,6,64,1,1,2117.52
39,62.05,7,1,1,2,2004,6,64,1,3,2419.95
30,73.04,12,1,1,3,2004,6,64,1,1,2191.2
44,69.16,5,1,2,5,2004,6,64,2,1,3043.04
20,61.41,2,1,2,6,2004,6,64,1,4,1228.2
21,63.35,5,1,3,7,2004,6,64,1,3,1330.35
36,77.57,12,1,3,8,2004,6,64,1,1,2792.52
32,71.75,7,1,3,9,2004,6,64,1,2,2296
36,73.04,2,1,4,10,2004,6,64,1,2,2629.44
34,56.24,10,1,4,10,2004,6,64,1,1,1912.16
48,100,4,1,4,11,2004,6,64,3,1,8209.44
33,73.69,4,1,4,11,2004,6,64,1,1,2431.77
31,100,5,1,4,11,2004,6,64,2,2,3139.99
36,100,2,1,4,12,2004,6,64,2,2,5669.64
25,100,3,1,1,1,2005,6,64,2,3,3160.25
48,100,8,1,1,2,2005,6,64,2,1,6799.68
27,69.16,5,1,2,5,2005,6,64,1,1,1867.32
44,61.41,2,2,2,5,2005,6,64,1,2,2702.04
33,72.92,5,1,1,2,2003,3,68,1,2,2406.36
29,72.23,11,1,2,4,2003,3,68,1,3,2094.67
49,57.1,6,1,2,6,2003,3,68,1,2,2797.9
20,81.86,1,1,3,8,2003,3,68,1,2,1637.2
31,73.61,12,1,4,10,2003,3,68,1,1,2281.91
39,59.16,10,1,1,1,2004,3,68,1,4,2307.24
20,66.04,12,1,1,2,2004,3,68,1,3,1320.8
34,77.73,6,1,2,4,2004,3,68,1,1,2642.82
50,61.22,7,1,2,5,2004,3,68,2,1,3061
40,79.11,2,4,2,6,2004,3,68,2,2,3164.4
28,63.97,12,1,3,7,2004,3,68,1,2,1791.16
50,81.86,4,1,3,8,2004,3,68,2,2,4093
28,79.8,7,1,3,9,2004,3,68,1,2,2234.4
46,66.04,10,1,4,10,2004,3,68,2,1,3037.84
24,59.16,2,1,4,11,2004,3,68,1,2,1419.84
24,81.17,5,1,4,11,2004,3,68,1,2,1948.08
39,59.16,3,1,4,11,2004,3,68,1,2,2307.24
40,44.51,7,1,4,12,2004,3,68,1,1,1780.4
49,72.33,2,1,4,12,2004,3,68,2,3,3544.17
44,82.26,4,1,1,2,2005,3,68,2,2,3619.44
35,100,8,1,1,3,2005,3,68,2,1,3918.95
22,67.41,4,1,1,3,2005,3,68,1,2,1483.02
62,77.73,6,6,2,4,2005,3,68,2,1,4819.26
26,61.22,7,1,2,5,2005,3,68,1,2,1591.72
31,100,16,1,1,3,2003,1,102,2,4,3669.78
25,86.74,3,1,2,5,2003,1,102,1,2,2168.5
30,89.8,17,1,3,7,2003,1,102,1,1,2694
27,100,4,1,3,8,2003,1,102,2,1,3251.34
23,100,12,1,4,10,2003,1,102,1,1,2347.15
34,100,12,1,4,11,2003,1,102,2,3,3920.88
22,100,7,1,4,11,2003,1,102,1,2,2514.6
42,85.72,4,1,4,11,2003,1,102,2,2,3600.24
37,100,12,1,1,1,2004,1,102,2,2,4040.03
30,100,5,1,1,2,2004,1,102,2,2,3336.9
27,100,5,1,2,4,2004,1,102,2,1,3113.64
25,100,9,1,2,5,2004,1,102,1,2,2832
34,97.97,7,1,2,6,2004,1,102,2,1,3330.98
38,100,13,1,3,8,2004,1,102,2,1,4304.64
26,100,4,1,3,8,2004,1,102,1,1,2600.26
38,100,7,1,3,9,2004,1,102,2,2,4382.16
50,84.7,3,1,4,10,2004,1,102,2,2,4235
22,100,8,1,4,11,2004,1,102,1,1,2626.8
32,100,4,1,4,11,2004,1,102,2,1,5026.56
31,71.02,4,1,4,11,2004,1,102,1,2,2201.62
40,100,5,1,4,12,2004,1,102,2,2,4326.8
22,100,3,1,1,1,2005,1,102,2,1,3425.18
41,100,15,1,1,2,2005,1,102,2,2,4701.88
45,48.98,12,1,1,3,2005,1,102,1,1,2204.1
45,100,5,1,2,4,2005,1,102,2,2,5189.4
39,40.15,6,1,1,2,2003,3,43,1,2,1565.85
49,50.62,12,1,2,4,2003,3,43,1,3,2480.38
27,50.19,7,1,2,6,2003,3,43,1,2,1355.13
34,36.66,1,1,3,8,2003,3,43,1,1,1246.44
20,41.02,1,1,4,10,2003,3,43,1,2,820.4
48,51.93,13,1,4,10,2003,3,43,1,1,2492.64
29,38.4,1,1,4,12,2003,3,43,1,1,1113.6
43,41.02,11,1,1,1,2004,3,43,1,4,1763.86
41,46.26,13,1,1,2,2004,3,43,1,3,1896.66
41,35.35,7,1,2,4,2004,3,43,1,1,1449.35
36,51.93,8,1,2,5,2004,3,43,1,1,1869.48
49,37.97,3,4,2,6,2004,3,43,1,2,1860.53
38,45.39,13,1,3,7,2004,3,43,1,2,1724.82
33,51.93,5,1,3,8,2004,3,43,1,2,1713.69
26,48.44,1,1,3,9,2004,3,43,1,2,1259.44
47,43.64,11,1,4,10,2004,3,43,1,1,2051.08
34,47.57,3,1,4,11,2004,3,43,1,2,1617.38
34,51.93,7,1,4,11,2004,3,43,1,2,1765.62
40,50.62,4,1,4,11,2004,3,43,1,2,2024.8
40,82.21,8,1,4,12,2004,3,43,2,1,3288.4
33,82.59,3,1,4,12,2004,3,43,1,3,2725.47
49,65.8,5,1,1,2,2005,3,43,2,2,3224.2
27,100,1,1,1,3,2005,3,43,2,1,3211.38
49,36.66,5,1,1,3,2005,3,43,1,2,1796.34
56,35.35,7,6,2,4,2005,3,43,1,1,1979.6
37,51.93,8,1,2,5,2005,3,43,1,2,1921.41
33,100,7,1,1,1,2003,6,115,2,2,3705.24
27,100,3,1,2,4,2003,6,115,1,1,2843.91
46,100,9,1,2,6,2003,6,115,2,1,6176.42
44,100,3,1,3,8,2003,6,115,2,2,5500.44
26,100,1,1,3,9,2003,6,115,2,2,3220.1
48,94.92,10,1,4,10,2003,6,115,2,4,4556.16
23,100,9,1,4,11,2003,6,115,2,2,3114.89
45,100,4,1,4,11,2003,6,115,2,2,4948.2
49,100,4,1,4,11,2003,6,115,2,1,5161.17
28,94.92,5,1,4,12,2003,6,115,1,1,2657.76
37,100,9,1,1,2,2004,6,115,2,2,3983.05
34,100,7,1,1,3,2004,6,115,2,2,3974.94
22,100,3,1,2,5,2004,6,115,1,2,2928.42
29,100,2,1,2,6,2004,6,115,2,3,3054.57
34,98.39,3,1,3,7,2004,6,115,2,1,3345.26
38,100,12,1,3,8,2004,6,115,2,1,4310.72
41,100,6,1,3,9,2004,6,115,2,1,4983.14
42,100,3,1,4,10,2004,6,115,2,1,4618.32
28,100,12,1,4,10,2004,6,115,2,2,3403.12
38,100,4,1,4,11,2004,6,115,2,2,5190.42
23,100,8,1,4,11,2004,6,115,2,2,3141.57
31,71.4,8,1,4,12,2004,6,115,1,2,2213.4
46,100,2,1,4,12,2004,6,115,2,2,4896.7
48,56.55,10,1,1,1,2005,6,115,1,1,2714.4
29,100,13,1,1,2,2005,6,115,2,2,3087.05
46,100,4,1,1,3,2005,6,115,2,2,5692.96
26,100,3,1,2,5,2005,6,115,2,2,3460.86
